	Kingdom	Phylum	Class	Order	Family	Genus	Species
ASV_1470	Bacteria	Verrucomicrobiota	Kiritimatiellae	WCHB1-41	NA	NA	NA
ASV_1471	Bacteria	Firmicutes	Clostridia	Peptostreptococcales-Tissierellales	Sedimentibacteraceae	Sedimentibacter	NA
ASV_1472	Bacteria	Bacteroidota	Bacteroidia	Sphingobacteriales	Lentimicrobiaceae	Lentimicrobium	NA
ASV_1473	Bacteria	Firmicutes	Clostridia	Peptococcales	Peptococcaceae	Dehalobacterium	NA
ASV_1474	Bacteria	Bacteroidota	Bacteroidia	Flavobacteriales	Flavobacteriaceae	Flavobacterium	NA
ASV_1475	Bacteria	Bacteroidota	Bacteroidia	Bacteroidales	Bacteroidaceae	Bacteroides	NA
ASV_1476	Bacteria	Firmicutes	Clostridia	Oscillospirales	NA	NA	NA
ASV_1477	Bacteria	Planctomycetota	Phycisphaerae	Tepidisphaerales	WD2101 soil group	NA	NA
ASV_1478	Bacteria	Desulfobacterota	Desulfobacteria	Desulfobacterales	Desulfosarcinaceae	Desulfatitalea	NA
ASV_1479	Bacteria	Proteobacteria	Gammaproteobacteria	Burkholderiales	Neisseriaceae	Uruburuella	testudinis
ASV_1480	Bacteria	Firmicutes	Bacilli	Lactobacillales	Lactobacillaceae	Lactobacillus	iners
ASV_1481	Bacteria	Dependentiae	Babeliae	Babeliales	NA	NA	NA
ASV_1482	Bacteria	Firmicutes	Clostridia	Oscillospirales	Ruminococcaceae	Negativibacillus	NA
ASV_1483	Eukaryota	NA	NA	NA	NA	NA	NA
ASV_1484	Bacteria	Campylobacterota	Campylobacteria	Campylobacterales	Arcobacteraceae	NA	NA
ASV_1485	Bacteria	Actinobacteriota	Acidimicrobiia	Microtrichales	Microtrichaceae	NA	NA
ASV_1486	Bacteria	Bacteroidota	Bacteroidia	Bacteroidales	Muribaculaceae	NA	NA
ASV_1487	Bacteria	Proteobacteria	Gammaproteobacteria	Pseudomonadales	Pseudohongiellaceae	Pseudohongiella	NA
ASV_1488	Bacteria	SAR324 clade(Marine group B)	NA	NA	NA	NA	NA
ASV_1489	Bacteria	Proteobacteria	Gammaproteobacteria	Enterobacterales	NA	NA	NA
ASV_1490	Bacteria	Proteobacteria	Gammaproteobacteria	NA	NA	NA	NA
ASV_1491	Bacteria	SAR324 clade(Marine group B)	NA	NA	NA	NA	NA
ASV_1492	Bacteria	Bacteroidota	Bacteroidia	Flavobacteriales	Flavobacteriaceae	Aquibacter	NA
ASV_1493	Bacteria	NA	NA	NA	NA	NA	NA
ASV_1494	Bacteria	Dependentiae	Babeliae	Babeliales	Babeliaceae	NA	NA
ASV_1495	Bacteria	SAR324 clade(Marine group B)	NA	NA	NA	NA	NA
ASV_1496	Bacteria	SAR324 clade(Marine group B)	NA	NA	NA	NA	NA
ASV_1497	Bacteria	Proteobacteria	Gammaproteobacteria	Xanthomonadales	Xanthomonadaceae	Pseudoxanthomonas	taiwanensis
ASV_1498	Bacteria	Bacteroidota	Bacteroidia	NA	NA	NA	NA
ASV_1499	Archaea	Nanoarchaeota	Nanoarchaeia	Woesearchaeales	NA	NA	NA
ASV_1500	Bacteria	Bacteroidota	Bacteroidia	Chitinophagales	Saprospiraceae	NA	NA
ASV_1501	Bacteria	Cyanobacteria	Cyanobacteriia	Chloroplast	NA	NA	NA
ASV_1502	Bacteria	Desulfobacterota	Desulfuromonadia	Bradymonadales	NA	NA	NA
ASV_1503	Bacteria	Proteobacteria	Alphaproteobacteria	Rickettsiales	Mitochondria	NA	NA
ASV_1504	Bacteria	Proteobacteria	Alphaproteobacteria	Rickettsiales	Mitochondria	NA	NA
ASV_1505	Bacteria	Cyanobacteria	Cyanobacteriia	Chloroplast	NA	NA	NA
ASV_1506	Bacteria	Dependentiae	Babeliae	Babeliales	NA	NA	NA
ASV_1507	Bacteria	Planctomycetota	Pla3 lineage	NA	NA	NA	NA
ASV_1508	Archaea	Nanoarchaeota	Nanoarchaeia	Woesearchaeales	NA	NA	NA
ASV_1509	Bacteria	Bdellovibrionota	Bdellovibrionia	Bdellovibrionales	Bdellovibrionaceae	OM27 clade	NA
ASV_1510	Bacteria	Proteobacteria	Alphaproteobacteria	Sphingomonadales	Sphingomonadaceae	Blastomonas	NA
ASV_1511	Archaea	Nanoarchaeota	Nanoarchaeia	Woesearchaeales	NA	NA	NA
ASV_1512	Bacteria	Proteobacteria	Alphaproteobacteria	Micavibrionales	Micavibrionaceae	NA	NA
ASV_1513	Bacteria	Patescibacteria	Gracilibacteria	Absconditabacteriales (SR1)	NA	NA	NA
ASV_1514	Bacteria	Bacteroidota	Bacteroidia	Flavobacteriales	Cryomorphaceae	Vicingus	NA
ASV_1515	Bacteria	Acidobacteriota	Vicinamibacteria	Subgroup 9	NA	NA	NA
ASV_1516	Bacteria	Patescibacteria	Gracilibacteria	Candidatus Peribacteria	NA	NA	NA
ASV_1517	Bacteria	Actinobacteriota	Acidimicrobiia	Actinomarinales	NA	NA	NA
ASV_1518	Bacteria	Proteobacteria	Alphaproteobacteria	Sphingomonadales	Sphingomonadaceae	Novosphingobium	NA
ASV_1519	Bacteria	Proteobacteria	Gammaproteobacteria	Pseudomonadales	Cellvibrionaceae	Agarilytica	NA
ASV_1520	Bacteria	Cyanobacteria	Cyanobacteriia	Chloroplast	NA	NA	NA
ASV_1521	Bacteria	Bacteroidota	Bacteroidia	Flavobacteriales	Weeksellaceae	Chryseobacterium	hominis
ASV_1522	Archaea	Nanoarchaeota	Nanoarchaeia	Woesearchaeales	NA	NA	NA
ASV_1523	Bacteria	Proteobacteria	Alphaproteobacteria	Rhodospirillales	Terasakiellaceae	NA	NA
ASV_1524	Bacteria	Proteobacteria	Alphaproteobacteria	Micavibrionales	Micavibrionaceae	NA	NA
ASV_1525	Bacteria	Proteobacteria	Alphaproteobacteria	Caulobacterales	Hyphomonadaceae	NA	NA
ASV_1526	Bacteria	Proteobacteria	Alphaproteobacteria	Kiloniellales	Kiloniellaceae	Kiloniella	NA
ASV_1527	Bacteria	Proteobacteria	Alphaproteobacteria	Caulobacterales	Parvularculaceae	NA	NA
ASV_1528	Bacteria	Proteobacteria	Alphaproteobacteria	Sphingomonadales	Sphingomonadaceae	Novosphingobium	NA
ASV_1529	Bacteria	Proteobacteria	Gammaproteobacteria	Enterobacterales	Pasteurellaceae	Haemophilus	NA
ASV_1530	Bacteria	Proteobacteria	Alphaproteobacteria	Rhodobacterales	Rhodobacteraceae	Limibaculum	NA
ASV_1531	Bacteria	Bacteroidota	Bacteroidia	Bacteroidales	Bacteroidaceae	Bacteroides	NA
ASV_1532	Bacteria	Desulfobacterota	Desulfovibrionia	Desulfovibrionales	Desulfovibrionaceae	NA	NA
ASV_1533	Bacteria	Verrucomicrobiota	Kiritimatiellae	WCHB1-41	NA	NA	NA
ASV_1534	Bacteria	Actinobacteriota	Coriobacteriia	Coriobacteriales	Coriobacteriaceae	Collinsella	NA
ASV_1535	Bacteria	Bacteroidota	Bacteroidia	Bacteroidales	Bacteroidaceae	Bacteroides	coprocola
ASV_1536	Bacteria	Bacteroidota	Bacteroidia	Bacteroidales	Muribaculaceae	NA	NA
ASV_1537	Bacteria	Firmicutes	Clostridia	Peptostreptococcales-Tissierellales	Anaerovoracaceae	Family XIII UCG-001	NA
ASV_1538	Bacteria	Proteobacteria	Gammaproteobacteria	Xanthomonadales	Xanthomonadaceae	Thermomonas	NA
ASV_1539	Bacteria	Proteobacteria	Gammaproteobacteria	Burkholderiales	Neisseriaceae	Vitreoscilla	NA
ASV_1540	Bacteria	Desulfobacterota	Desulfobacteria	Desulfobacterales	Desulfosarcinaceae	NA	NA
ASV_1541	Bacteria	Desulfobacterota	Syntrophorhabdia	Syntrophorhabdales	Syntrophorhabdaceae	Syntrophorhabdus	NA
ASV_1542	Bacteria	Firmicutes	Clostridia	Lachnospirales	Lachnospiraceae	Lachnospiraceae UCG-010	NA
ASV_1543	Bacteria	Proteobacteria	Alphaproteobacteria	Caulobacterales	Hyphomonadaceae	SWB02	NA
ASV_1544	Bacteria	Verrucomicrobiota	Verrucomicrobiae	Pedosphaerales	Pedosphaeraceae	NA	NA
ASV_1545	Bacteria	Acidobacteriota	Thermoanaerobaculia	Thermoanaerobaculales	Thermoanaerobaculaceae	Thermoanaerobaculum	NA
ASV_1546	Bacteria	NA	NA	NA	NA	NA	NA
ASV_1547	Bacteria	Firmicutes	Clostridia	NA	NA	NA	NA
ASV_1548	Bacteria	Desulfobacterota	Syntrophorhabdia	Syntrophorhabdales	Syntrophorhabdaceae	Syntrophorhabdus	NA
ASV_1549	Bacteria	Bacteroidota	Bacteroidia	Bacteroidales	Barnesiellaceae	Coprobacter	fastidiosus
ASV_1550	Bacteria	Bacteroidota	Bacteroidia	Bacteroidales	Prevotellaceae	Prevotella_7	NA
ASV_1551	Bacteria	Firmicutes	Clostridia	Peptostreptococcales-Tissierellales	Peptostreptococcaceae	Terrisporobacter	mayombei
ASV_1552	Bacteria	Proteobacteria	Gammaproteobacteria	Burkholderiales	Burkholderiaceae	Lautropia	NA
ASV_1553	Bacteria	Bacteroidota	Ignavibacteria	SJA-28	NA	NA	NA
ASV_1554	Bacteria	Proteobacteria	Gammaproteobacteria	Competibacterales	Competibacteraceae	Candidatus Competibacter	NA
ASV_1555	Bacteria	Spirochaetota	Spirochaetia	Spirochaetales	Spirochaetaceae	Treponema	NA
ASV_1556	Bacteria	Desulfobacterota	Desulfovibrionia	Desulfovibrionales	Desulfovibrionaceae	Desulfovibrio	NA
ASV_1557	Bacteria	Bacteroidota	Bacteroidia	Bacteroidales	Bacteroidaceae	Bacteroides	NA
ASV_1558	Bacteria	Planctomycetota	vadinHA49	NA	NA	NA	NA
ASV_1559	Bacteria	Actinobacteriota	Acidimicrobiia	Microtrichales	Ilumatobacteraceae	CL500-29 marine group	NA
ASV_1560	Bacteria	Chloroflexi	Anaerolineae	Anaerolineales	Anaerolineaceae	NA	NA
ASV_1561	Bacteria	Synergistota	Synergistia	Synergistales	Synergistaceae	NA	NA
ASV_1562	Bacteria	Bacteroidota	Bacteroidia	Bacteroidales	Prevotellaceae	Prevotella	NA
ASV_1563	Bacteria	NA	NA	NA	NA	NA	NA
ASV_1564	Bacteria	Firmicutes	Negativicutes	Veillonellales-Selenomonadales	NA	NA	NA
ASV_1565	Bacteria	Planctomycetota	Phycisphaerae	MSBL9	KCLunmb-38-53	NA	NA
ASV_1566	Bacteria	Verrucomicrobiota	Omnitrophia	Omnitrophales	Omnitrophaceae	Candidatus Omnitrophus	NA
ASV_1567	Bacteria	Verrucomicrobiota	Verrucomicrobiae	LD1-PB3	NA	NA	NA
ASV_1568	Bacteria	Proteobacteria	Gammaproteobacteria	Halothiobacillales	Halothiobacillaceae	NA	NA
ASV_1569	Bacteria	Deferrisomatota	Defferrisomatia	Defferrisomatales	Defferrisomataceae	Deferrisoma	NA
ASV_1570	Bacteria	Elusimicrobiota	Elusimicrobia	MVP-88	NA	NA	NA
ASV_1571	Bacteria	Chloroflexi	Anaerolineae	Anaerolineales	Anaerolineaceae	NA	NA
ASV_1572	Bacteria	Firmicutes	Clostridia	Lachnospirales	Lachnospiraceae	Dorea	NA
ASV_1573	Eukaryota	NA	NA	NA	NA	NA	NA
ASV_1574	Bacteria	Firmicutes	Clostridia	Oscillospirales	[Eubacterium] coprostanoligenes group	NA	NA
ASV_1575	Bacteria	Firmicutes	Clostridia	Oscillospirales	Oscillospiraceae	Intestinimonas	NA
ASV_1576	Bacteria	Bacteroidota	Bacteroidia	Flavobacteriales	Flavobacteriaceae	NS4 marine group	NA
ASV_1577	Bacteria	Proteobacteria	Alphaproteobacteria	SAR11 clade	Clade IV	NA	NA
ASV_1578	Bacteria	Actinobacteriota	Actinobacteria	Corynebacteriales	Corynebacteriaceae	Corynebacterium	NA
ASV_1579	Bacteria	Patescibacteria	Gracilibacteria	Candidatus Peregrinibacteria	NA	NA	NA
ASV_1580	Bacteria	Verrucomicrobiota	Verrucomicrobiae	Verrucomicrobiales	NA	NA	NA
ASV_1581	Bacteria	Spirochaetota	Spirochaetia	Spirochaetales	Spirochaetaceae	Spirochaeta	NA
ASV_1582	Bacteria	Actinobacteriota	Actinobacteria	Frankiales	Sporichthyaceae	hgcI clade	NA
ASV_1583	Bacteria	Actinobacteriota	Actinobacteria	Corynebacteriales	Corynebacteriaceae	NA	NA
ASV_1584	Bacteria	Cyanobacteria	Cyanobacteriia	Cyanobacteriales	Nostocaceae	NA	NA
ASV_1585	Bacteria	Proteobacteria	Alphaproteobacteria	Acetobacterales	Acetobacteraceae	Rhodovastum	NA
ASV_1586	Bacteria	Bacteroidota	Bacteroidia	Flavobacteriales	Flavobacteriaceae	Hoppeia	NA
ASV_1587	Bacteria	Bacteroidota	Bacteroidia	Flavobacteriales	Flavobacteriaceae	Kordia	NA
ASV_1588	Bacteria	Firmicutes	Clostridia	Peptococcales	Peptococcaceae	NA	NA
ASV_1589	Bacteria	Proteobacteria	Gammaproteobacteria	NA	NA	NA	NA
ASV_1590	Bacteria	Proteobacteria	Gammaproteobacteria	NA	NA	NA	NA
ASV_1591	Bacteria	Proteobacteria	Gammaproteobacteria	Pseudomonadales	Marinobacteraceae	Marinobacter	NA
ASV_1592	Bacteria	Proteobacteria	Gammaproteobacteria	NA	NA	NA	NA
ASV_1593	Bacteria	Actinobacteriota	Actinobacteria	Micrococcales	Intrasporangiaceae	Knoellia	NA
ASV_1594	Bacteria	Bdellovibrionota	Oligoflexia	Oligoflexales	Oligoflexaceae	NA	NA
ASV_1595	Bacteria	Proteobacteria	Gammaproteobacteria	NA	NA	NA	NA
ASV_1596	Bacteria	Patescibacteria	Saccharimonadia	Saccharimonadales	NA	NA	NA
ASV_1597	Bacteria	Proteobacteria	Alphaproteobacteria	Rickettsiales	Rickettsiaceae	NA	NA
ASV_1598	Bacteria	Proteobacteria	Alphaproteobacteria	NA	NA	NA	NA
ASV_1599	Bacteria	Acidobacteriota	Vicinamibacteria	Vicinamibacterales	Vicinamibacteraceae	NA	NA
ASV_1600	Bacteria	Proteobacteria	Alphaproteobacteria	Rickettsiales	Mitochondria	NA	NA
ASV_1601	Bacteria	Proteobacteria	Alphaproteobacteria	Rickettsiales	Rickettsiaceae	NA	NA
ASV_1602	Bacteria	Proteobacteria	Alphaproteobacteria	Rickettsiales	Mitochondria	NA	NA
ASV_1603	Archaea	Nanoarchaeota	Nanoarchaeia	Woesearchaeales	SCGC AAA286-E23	NA	NA
ASV_1604	Bacteria	Cyanobacteria	Cyanobacteriia	Chloroplast	NA	NA	NA
ASV_1605	Bacteria	Proteobacteria	Alphaproteobacteria	Rickettsiales	Mitochondria	NA	NA
ASV_1606	Archaea	Nanoarchaeota	Nanoarchaeia	Woesearchaeales	NA	NA	NA
ASV_1607	Archaea	Nanoarchaeota	Nanoarchaeia	Woesearchaeales	NA	NA	NA
ASV_1608	Bacteria	Patescibacteria	ABY1	Candidatus Kerfeldbacteria	NA	NA	NA
ASV_1609	Bacteria	Bdellovibrionota	Oligoflexia	Oligoflexales	Oligoflexaceae	NA	NA
ASV_1610	Bacteria	Proteobacteria	Alphaproteobacteria	Rickettsiales	Rickettsiaceae	NA	NA
ASV_1611	Bacteria	Proteobacteria	Alphaproteobacteria	Micavibrionales	NA	NA	NA
ASV_1612	Bacteria	Verrucomicrobiota	Omnitrophia	Omnitrophales	Omnitrophaceae	Candidatus Omnitrophus	NA
ASV_1613	Bacteria	Proteobacteria	Alphaproteobacteria	Rickettsiales	Candidatus Hepatincola	NA	NA
ASV_1614	Bacteria	Margulisbacteria	NA	NA	NA	NA	NA
ASV_1615	Bacteria	Verrucomicrobiota	Omnitrophia	Omnitrophales	Omnitrophaceae	Candidatus Omnitrophus	NA
ASV_1616	Bacteria	Dependentiae	Babeliae	Babeliales	NA	NA	NA
ASV_1617	Bacteria	Verrucomicrobiota	Chlamydiae	Chlamydiales	Chlamydiaceae	NA	NA
ASV_1618	Bacteria	Verrucomicrobiota	Verrucomicrobiae	Opitutales	Puniceicoccaceae	Lentimonas	NA
ASV_1619	Bacteria	Myxococcota	Myxococcia	Myxococcales	Myxococcaceae	P3OB-42	NA
ASV_1620	Bacteria	Proteobacteria	Alphaproteobacteria	Rickettsiales	SM2D12	NA	NA
ASV_1621	Bacteria	Patescibacteria	Gracilibacteria	NA	NA	NA	NA
ASV_1622	Bacteria	Proteobacteria	Gammaproteobacteria	NA	NA	NA	NA
ASV_1623	Bacteria	Patescibacteria	Gracilibacteria	NA	NA	NA	NA
ASV_1624	Bacteria	Planctomycetota	Planctomycetes	Pirellulales	Pirellulaceae	Blastopirellula	NA
ASV_1625	Archaea	Nanoarchaeota	Nanoarchaeia	Woesearchaeales	NA	NA	NA
ASV_1626	Bacteria	Actinobacteriota	Acidimicrobiia	Microtrichales	Microtrichaceae	Sva0996 marine group	NA
ASV_1627	Bacteria	Proteobacteria	Gammaproteobacteria	Pseudomonadales	Moraxellaceae	Perlucidibaca	NA
ASV_1628	Archaea	Halobacterota	Halobacteria	Halobacterales	Halococcaceae	Halococcus	NA
ASV_1629	Bacteria	Proteobacteria	Alphaproteobacteria	Micavibrionales	Micavibrionaceae	NA	NA
ASV_1630	Bacteria	Proteobacteria	Alphaproteobacteria	Caulobacterales	Parvularculaceae	Parvularcula	NA
ASV_1631	Bacteria	Proteobacteria	Alphaproteobacteria	Caulobacterales	Parvularculaceae	NA	NA
ASV_1632	Bacteria	Proteobacteria	Gammaproteobacteria	EC3	NA	NA	NA
ASV_1633	Bacteria	Patescibacteria	Saccharimonadia	Saccharimonadales	NA	NA	NA
ASV_1634	Bacteria	Planctomycetota	Phycisphaerae	Phycisphaerales	Phycisphaeraceae	NA	NA
ASV_1635	Bacteria	Sumerlaeota	Sumerlaeia	NA	NA	NA	NA
ASV_1636	Bacteria	Proteobacteria	Gammaproteobacteria	NA	NA	NA	NA
ASV_1637	Bacteria	Bacteroidota	Ignavibacteria	SJA-28	NA	NA	NA
ASV_1638	Bacteria	Proteobacteria	Gammaproteobacteria	Pseudomonadales	Moraxellaceae	NA	NA
ASV_1639	Bacteria	Bacteroidota	Kryptonia	Kryptoniales	MSB-3C8	NA	NA
ASV_1640	Bacteria	Verrucomicrobiota	Verrucomicrobiae	Pedosphaerales	Pedosphaeraceae	ADurb.Bin118	NA
ASV_1641	Bacteria	Proteobacteria	Gammaproteobacteria	NA	NA	NA	NA
ASV_1642	Bacteria	Acidobacteriota	NA	NA	NA	NA	NA
ASV_1643	Bacteria	Chloroflexi	TK10	NA	NA	NA	NA
ASV_1644	Bacteria	Proteobacteria	Gammaproteobacteria	Pseudomonadales	Moraxellaceae	NA	NA
ASV_1645	Bacteria	Chloroflexi	Anaerolineae	Anaerolineales	Anaerolineaceae	Anaerolineaceae UCG-001	NA
ASV_1646	Bacteria	Bacteroidota	Bacteroidia	Bacteroidales	Paludibacteraceae	Paludibacter	NA
ASV_1647	Bacteria	Bacteroidota	Ignavibacteria	Ignavibacteriales	NA	NA	NA
ASV_1648	Bacteria	Synergistota	Synergistia	Synergistales	Synergistaceae	NA	NA
ASV_1649	Bacteria	Actinobacteriota	Coriobacteriia	Coriobacteriales	Eggerthellaceae	Enterorhabdus	NA
ASV_1650	Bacteria	FW113	NA	NA	NA	NA	NA
ASV_1651	Bacteria	Firmicutes	Clostridia	Clostridia UCG-014	NA	NA	NA
ASV_1652	Bacteria	Firmicutes	Clostridia	Christensenellales	Christensenellaceae	Christensenellaceae R-7 group	NA
ASV_1653	Bacteria	Cyanobacteria	Vampirivibrionia	Gastranaerophilales	NA	NA	NA
ASV_1654	Bacteria	SAR324 clade(Marine group B)	NA	NA	NA	NA	NA
ASV_1655	Bacteria	Proteobacteria	Gammaproteobacteria	NA	NA	NA	NA
ASV_1656	Bacteria	Firmicutes	Negativicutes	Veillonellales-Selenomonadales	Veillonellaceae	Megasphaera	NA
ASV_1657	Bacteria	Firmicutes	Negativicutes	Veillonellales-Selenomonadales	Selenomonadaceae	Propionispira	arcuata
ASV_1658	Bacteria	Bacteroidota	Bacteroidia	Bacteroidetes VC2.1 Bac22	NA	NA	NA
ASV_1659	Bacteria	Firmicutes	Bacilli	Izemoplasmatales	Izemoplasmataceae	NA	NA
ASV_1660	Bacteria	Chloroflexi	Chloroflexia	Thermomicrobiales	AKYG1722	NA	NA
ASV_1661	Bacteria	Proteobacteria	Gammaproteobacteria	Burkholderiales	Sulfuricellaceae	NA	NA
ASV_1662	Bacteria	Bacteroidota	Bacteroidia	Bacteroidales	NA	NA	NA
ASV_1663	Bacteria	Firmicutes	Clostridia	NA	NA	NA	NA
ASV_1664	Bacteria	Bacteroidota	Bacteroidia	Bacteroidales	Dysgonomonadaceae	Petrimonas	sulfuriphila
ASV_1665	Bacteria	Verrucomicrobiota	Omnitrophia	Omnitrophales	NA	NA	NA
ASV_1666	Bacteria	Spirochaetota	V2072-189E03	NA	NA	NA	NA
ASV_1667	Bacteria	Firmicutes	Negativicutes	Veillonellales-Selenomonadales	Sporomusaceae	NA	NA
ASV_1668	Bacteria	Bacteroidota	Bacteroidia	Bacteroidales	Tannerellaceae	NA	NA
ASV_1669	Bacteria	Planctomycetota	Planctomycetes	NA	NA	NA	NA
ASV_1670	Bacteria	Dependentiae	Babeliae	Babeliales	Vermiphilaceae	NA	NA
ASV_1671	Bacteria	Firmicutes	Clostridia	Lachnospirales	Lachnospiraceae	NA	NA
ASV_1672	Bacteria	Firmicutes	Clostridia	Peptostreptococcales-Tissierellales	Peptostreptococcaceae	Peptoclostridium	NA
ASV_1673	Bacteria	Proteobacteria	Alphaproteobacteria	NA	NA	NA	NA
ASV_1674	Bacteria	Firmicutes	Clostridia	Christensenellales	Christensenellaceae	NA	NA
ASV_1675	Bacteria	Bacteroidota	Bacteroidia	Bacteroidales	NA	NA	NA
ASV_1676	Bacteria	Proteobacteria	Gammaproteobacteria	Thiotrichales	Thiotrichaceae	Thiothrix	NA
ASV_1677	Bacteria	Firmicutes	Bacilli	Erysipelotrichales	Erysipelatoclostridiaceae	UCG-004	NA
ASV_1678	Bacteria	Verrucomicrobiota	NA	NA	NA	NA	NA
ASV_1679	Bacteria	Planctomycetota	Planctomycetes	Isosphaerales	Isosphaeraceae	Paludisphaera	NA
ASV_1680	Bacteria	Firmicutes	Clostridia	Oscillospirales	Ruminococcaceae	CAG-352	NA
ASV_1681	Bacteria	Acidobacteriota	Acidobacteriae	Paludibaculum	NA	NA	NA
ASV_1682	Bacteria	Desulfobacterota	Syntrophia	Syntrophales	NA	NA	NA
ASV_1683	Bacteria	Firmicutes	Clostridia	Lachnospirales	Lachnospiraceae	Blautia	hydrogenotrophica
ASV_1684	Bacteria	Firmicutes	Clostridia	Eubacteriales	Eubacteriaceae	Acetobacterium	NA
ASV_1685	Bacteria	Firmicutes	Clostridia	Oscillospirales	Oscillospiraceae	Colidextribacter	massiliensis
ASV_1686	Bacteria	Chloroflexi	Chloroflexia	Kallotenuales	AKIW781	NA	NA
ASV_1687	Eukaryota	NA	NA	NA	NA	NA	NA
ASV_1688	Bacteria	Proteobacteria	Gammaproteobacteria	Burkholderiales	Chromobacteriaceae	Vogesella	perlucida
ASV_1689	Bacteria	Acidobacteriota	Blastocatellia	Blastocatellales	Blastocatellaceae	NA	NA
ASV_1690	Bacteria	Bacteroidota	Bacteroidia	Bacteroidales	Prevotellaceae	Prevotellaceae UCG-001	NA
ASV_1691	Bacteria	Bacteroidota	Bacteroidia	Bacteroidales	Muribaculaceae	NA	NA
ASV_1692	Bacteria	Bacteroidota	Bacteroidia	Bacteroidales	Bacteroidaceae	Bacteroides	NA
ASV_1693	Bacteria	Patescibacteria	Gracilibacteria	Candidatus Peribacteria	NA	NA	NA
ASV_1694	Bacteria	SAR324 clade(Marine group B)	NA	NA	NA	NA	NA
ASV_1695	Bacteria	Proteobacteria	Alphaproteobacteria	Rickettsiales	NA	NA	NA
ASV_1696	Bacteria	Firmicutes	Clostridia	Oscillospirales	Oscillospiraceae	NA	NA
ASV_1697	Archaea	Nanoarchaeota	Nanoarchaeia	Woesearchaeales	NA	NA	NA
ASV_1698	Bacteria	Proteobacteria	Alphaproteobacteria	NA	NA	NA	NA
ASV_1699	Bacteria	Planctomycetota	Planctomycetes	Planctomycetales	Gimesiaceae	NA	NA
ASV_1700	Bacteria	Proteobacteria	Alphaproteobacteria	Rickettsiales	AB1	NA	NA
ASV_1701	Bacteria	Proteobacteria	Gammaproteobacteria	EPR3968-O8a-Bc78	NA	NA	NA
ASV_1702	Bacteria	Proteobacteria	Alphaproteobacteria	Rickettsiales	Rickettsiaceae	NA	NA
ASV_1703	Archaea	Nanoarchaeota	Nanoarchaeia	Woesearchaeales	NA	NA	NA
ASV_1704	Bacteria	Proteobacteria	Alphaproteobacteria	Sneathiellales	Sneathiellaceae	Sneathiella	NA
ASV_1705	Archaea	Halobacterota	Halobacteria	Halobacterales	Halomicrobiaceae	Natronomonas	NA
ASV_1706	Bacteria	Proteobacteria	Gammaproteobacteria	Pseudomonadales	SAR86 clade	NA	NA
ASV_1707	Bacteria	Planctomycetota	Planctomycetes	Planctomycetales	Rubinisphaeraceae	NA	NA
ASV_1708	Bacteria	Planctomycetota	Planctomycetes	Planctomycetales	NA	NA	NA
ASV_1709	Bacteria	Proteobacteria	Gammaproteobacteria	Enterobacterales	Kangiellaceae	Kangiella	geojedonensis
ASV_1710	Bacteria	Bacteroidota	Rhodothermia	Balneolales	Balneolaceae	NA	NA
ASV_1711	Bacteria	Proteobacteria	Alphaproteobacteria	NA	NA	NA	NA
ASV_1712	Bacteria	Patescibacteria	Gracilibacteria	Candidatus Peregrinibacteria	NA	NA	NA
ASV_1713	Bacteria	NA	NA	NA	NA	NA	NA
ASV_1714	Bacteria	Bdellovibrionota	Bdellovibrionia	Bacteriovoracales	Bacteriovoracaceae	Peredibacter	NA
ASV_1715	Bacteria	Cyanobacteria	Vampirivibrionia	Caenarcaniphilales	NA	NA	NA
ASV_1716	Bacteria	Proteobacteria	Alphaproteobacteria	Rickettsiales	Mitochondria	NA	NA
ASV_1717	Archaea	Nanoarchaeota	Nanoarchaeia	Woesearchaeales	NA	NA	NA
ASV_1718	Bacteria	Bacteroidota	Bacteroidia	Flavobacteriales	NS9 marine group	NA	NA
ASV_1719	Bacteria	NA	NA	NA	NA	NA	NA
ASV_1720	Bacteria	Verrucomicrobiota	Verrucomicrobiae	Verrucomicrobiales	Rubritaleaceae	Rubritalea	NA
ASV_1721	Bacteria	Cyanobacteria	Cyanobacteriia	Chloroplast	NA	NA	NA
ASV_1722	Bacteria	Bacteroidota	Bacteroidia	Flavobacteriales	Cryomorphaceae	NA	NA
ASV_1723	Eukaryota	NA	NA	NA	NA	NA	NA
ASV_1724	Bacteria	Planctomycetota	Planctomycetes	Pirellulales	Pirellulaceae	Blastopirellula	NA
ASV_1725	Bacteria	Patescibacteria	Gracilibacteria	Candidatus Peribacteria	NA	NA	NA
ASV_1726	Archaea	Nanoarchaeota	Nanoarchaeia	Woesearchaeales	NA	NA	NA
ASV_1727	Bacteria	Proteobacteria	Gammaproteobacteria	NA	NA	NA	NA
ASV_1728	Bacteria	Patescibacteria	Gracilibacteria	Candidatus Peribacteria	NA	NA	NA
ASV_1729	Bacteria	Cyanobacteria	Vampirivibrionia	Vampirovibrionales	NA	NA	NA
ASV_1730	Archaea	Nanoarchaeota	Nanoarchaeia	Woesearchaeales	NA	NA	NA
ASV_1731	Bacteria	Verrucomicrobiota	Omnitrophia	Omnitrophales	Omnitrophaceae	Candidatus Omnitrophus	NA
ASV_1732	Bacteria	Proteobacteria	Gammaproteobacteria	Francisellales	Francisellaceae	[Caedibacter] taeniospiralis group	NA
ASV_1733	Bacteria	NA	NA	NA	NA	NA	NA
